drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
tramadol,-0.08678004145622253,-0.11857239074177212,-0.2530510425567627,-0.04191744327545166,0.06801432870320778,9,9,1.0,Opioid receptor agonist,OPRM1,0.1331,0.7876448275862068,0.8673,1.0
varenicline,-0.08607077598571777,-0.059257179498672485,-0.10935801267623901,0.07439005374908447,0.06256887917920442,6,6,0.8333333333333334,Acetylcholine receptor agonist,CHRNA4,0.1681,0.7932113636363637,0.8319,1.0
formestane,-0.0839996412396431,-0.07222504665454228,-0.1521877944469452,0.08446836471557617,0.07745474858453193,6,6,0.8333333333333334,Aromatase inhibitor,CYP19A1,0.1796,0.7932113636363637,0.8204,1.0
warfarin,-0.08394727110862732,-0.06556936912238598,-0.19462332129478455,0.09128135442733765,0.09269206871295689,8,8,0.75,Vitamin K antagonist,VKORC1,0.1526,0.7932113636363637,0.8474,1.0
naltrexone,-0.08393320441246033,-0.08145669433805677,-0.15282854437828064,0.06025789678096771,0.06104550828511254,9,9,0.8888888888888888,Opioid receptor antagonist,OPRD1,0.1468,0.7932113636363637,0.8536,1.0
medetomidine,-0.08386760950088501,-0.041917812824249265,-0.15495020151138306,0.08255428075790405,0.10283265792946922,5,5,0.6,Adrenergic receptor agonist,ADRA2A,0.2207,0.8145134228187919,0.7796,1.0
orteronel,-0.08378095924854279,-0.09077916666865349,-0.2800227403640747,0.09524708241224289,0.11207067900769288,6,6,0.8333333333333334,Cytochrome P450 inhibitor,CYP17A1,0.1804,0.7932113636363637,0.8196,1.0
cytisine,-0.08355575799942017,-0.08355575799942017,-0.08355575799942017,-0.08355575799942017,0.0,1,1,1.0,Acetylcholine receptor agonist,CHRNA2,0.3363,0.8881323943661971,0.664,1.0
curcumin,-0.08343590795993805,-0.03944617509841919,-0.23517736792564392,0.24320009350776672,0.1533417026124253,16,16,0.625,Lipoxygenase inhibitor,PTGS1,0.0871,0.6813333333333333,0.9129,1.0
perindopril,-0.08307313919067383,-0.08307313919067383,-0.08307313919067383,-0.08307313919067383,0.0,1,1,1.0,Angiotensin converting enzyme inhibitor,ACE,0.3377,0.8881323943661971,0.6627,1.0
flucloxacillin,-0.08307009935379028,-0.08307009935379028,-0.09100949764251709,-0.07513070106506348,0.007939398288726807,2,2,1.0,,,0.2112,0.8114526315789473,0.7888,1.0
hydrocortisone,-0.0828915536403656,-0.06867262534797192,-0.13527648150920868,0.09809267520904541,0.06809199934088297,8,8,0.875,Glucocorticoid receptor agonist,NR3C1,0.1579,0.7932113636363637,0.8421,1.0
equilin,-0.08288133144378662,-0.05461260974407196,-0.16057449579238892,0.09097445011138916,0.07503930703941042,10,10,0.8,Estrogen receptor agonist,HSD17B1,0.1278,0.7774500000000001,0.8722,1.0
genistein,-0.08252447843551636,-0.01734985140236941,-0.19717097282409668,0.37453529238700867,0.17504908455009333,11,11,0.6363636363636364,Tyrosine kinase inhibitor,CFTR,0.1341,0.7876448275862068,0.8664,1.0
vecuronium,-0.0820172131061554,-0.03774030972272158,-0.1370059847831726,0.10471037030220032,0.08901926834278558,8,8,0.625,Acetylcholine receptor antagonist,CHRNA2,0.1628,0.7932113636363637,0.8372,1.0
ICI-162846,-0.08179771155118942,-0.07859523346026738,-0.34719833731651306,0.09935671091079712,0.14086562635283462,6,6,0.6666666666666666,Histamine receptor antagonist,HRH2,0.1894,0.7932113636363637,0.8106,1.0
forskolin,-0.08154049515724182,-0.055500612809107855,-0.1840297281742096,0.1897009015083313,0.11106497139242794,13,13,0.7692307692307693,Adenylyl cyclase activator,ADCY2,0.1255,0.7774500000000001,0.8751,1.0
atracurium,-0.08144673705101013,-0.06274298951029778,-0.13188064098358154,0.0650702714920044,0.07045818380571482,5,5,0.8,,,0.2314,0.8145134228187919,0.7691,1.0
fluocinolone-acetonide,-0.0811956524848938,-0.04493275497640882,-0.20812982320785522,0.1429743766784668,0.12805987606711927,7,7,0.5714285714285714,Corticosteroid agonist,NR3C1,0.196,0.7932113636363637,0.8044,1.0
temsirolimus,-0.08077698945999146,-0.03782267655645098,-0.17485585808753967,0.14191412925720215,0.11785312635208962,7,7,0.7142857142857143,MTOR inhibitor,MTOR,0.1999,0.7932113636363637,0.801,1.0
rivaroxaban,-0.07976900041103363,-0.07726491987705231,-0.20545625686645508,0.09527602791786194,0.0896742208555787,6,6,0.8333333333333334,Coagulation factor inhibitor,F10,0.1992,0.7932113636363637,0.8008,1.0
oxandrolone,-0.07974004000425339,-0.07974004000425339,-0.08521558344364166,-0.07426449656486511,0.005475543439388275,2,2,1.0,Androgen receptor agonist,AR,0.2203,0.8145134228187919,0.7797,1.0
cefotiam,-0.07969969511032104,-0.07969969511032104,-0.2402428388595581,0.08084344863891602,0.16054314374923706,2,2,0.5,,,0.2203,0.8145134228187919,0.7797,1.0
securinine,-0.07836389541625977,-0.07836389541625977,-0.07836389541625977,-0.07836389541625977,0.0,1,1,1.0,TP53 activator,GABRA1,0.353,0.8881323943661971,0.6477,1.0
megestrol,-0.07829953730106354,-0.07829953730106354,-0.09681478142738342,-0.05978429317474365,0.018515244126319885,2,2,1.0,,,0.2239,0.8145134228187919,0.7761,1.0
GW-441756,-0.07821005582809448,-0.046707148353258766,-0.17214277386665344,0.11039584875106812,0.1030421515490413,12,12,0.5833333333333334,Growth factor receptor inhibitor,NTRK1,0.1483,0.7932113636363637,0.8517,1.0
yohimbine,-0.077353835105896,-0.06793767048252954,-0.1968497633934021,0.11611959338188171,0.09547542167923856,9,9,0.7777777777777778,Adrenergic receptor antagonist,ADRA2A,0.1879,0.7932113636363637,0.8129,1.0
paroxetine,-0.07732469215989113,-0.030678977258503437,-0.17665183544158936,0.12395037710666656,0.11955141307749637,8,8,0.625,Selective serotonin reuptake inhibitor,SLC6A4,0.1907,0.7932113636363637,0.8093,1.0
estrone,-0.07695192098617554,-0.045491976042588554,-0.1588555872440338,0.103657066822052,0.08324732006645612,9,9,0.6666666666666666,Estrogen receptor agonist,ESR1,0.1915,0.7932113636363637,0.809,1.0
SB-590885,-0.07646685838699341,-0.014053146270188418,-0.2482333779335022,0.28588756918907166,0.1769203334624872,11,11,0.6363636363636364,RAF inhibitor,BRAF,0.1726,0.7932113636363637,0.8281,1.0
