drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
calmidazolium,-0.19646333158016205,-0.1224853942791621,-0.3337929844856262,0.1853504180908203,0.17953430491522546,9,9,0.6666666666666666,Calmodulin antagonist,ATP2B1,0.0459,0.48864375000000004,0.9545,1.0
vicriviroc,-0.19642280042171478,-0.16129948198795319,-0.29469501972198486,0.14065542817115784,0.14267247353286258,6,6,0.8333333333333334,CCK receptor antagonist,CCR5,0.066,0.5562360655737705,0.934,1.0
equilin,-0.19492213428020477,-0.15697599202394485,-0.3344419300556183,0.2195003628730774,0.1409432488568804,10,10,0.9,Estrogen receptor agonist,HSD17B1,0.0366,0.42505909090909094,0.9634,1.0
HG-5-113-01,-0.19390816986560822,-0.17944245537122092,-0.3820570707321167,0.20181700587272644,0.1946550480195759,6,6,0.8333333333333334,,,0.0719,0.5925951612903226,0.9281,1.0
prothionamide,-0.19224530458450317,-0.19224530458450317,-0.19224530458450317,-0.19224530458450317,0.0,1,1,1.0,,,0.2549,0.8700626666666667,0.7457,1.0
rutin,-0.19094741344451904,-0.10661158309533046,-0.38416609168052673,0.3212199807167053,0.21487820306210037,13,13,0.7692307692307693,Antioxidant,AKR1C3,0.0318,0.3869,0.9683,1.0
estrone,-0.18956845998764038,-0.09942138195037842,-0.2897469103336334,0.19167748093605042,0.1890215100941663,9,9,0.6666666666666666,Estrogen receptor agonist,ESR1,0.06,0.5562360655737705,0.9403,1.0
rifampicin,-0.18896008282899857,-0.13130676932632923,-0.2757949233055115,0.19094744324684143,0.1716456941786354,8,8,0.75,RNA polymerase inhibitor,NR1I2,0.0618,0.5562360655737705,0.9382,1.0
cymarin,-0.18883845210075378,-0.18883845210075378,-0.18883845210075378,-0.18883845210075378,0.0,1,1,1.0,ATPase inhibitor,ATP1A1,0.2637,0.8750045454545454,0.7365,1.0
roxithromycin,-0.1880272701382637,-0.1880272701382637,-0.207900732755661,-0.1681538075208664,0.01987346261739731,2,2,1.0,,,0.1636,0.823694495412844,0.8367,1.0
guanethidine,-0.1874999701976776,-0.1874999701976776,-0.24407848715782166,-0.13092145323753357,0.05657851696014404,2,2,1.0,,,0.1651,0.823694495412844,0.8349,1.0
MMPX,-0.18502594530582428,-0.13143520057201385,-0.3100259304046631,0.1007462739944458,0.17192522971254906,3,3,0.6666666666666666,,,0.187,0.855025352112676,0.8133,1.0
NVP-AUY922,-0.18336306512355804,-0.1522306889295578,-0.3469337821006775,0.10358530282974243,0.13642784118361262,10,10,0.8,HSP inhibitor,HSP90AA1,0.0557,0.5562360655737705,0.9443,1.0
