drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
fluvastatin,-0.6739529073238373,-0.6739529073238373,-0.7574427723884583,-0.5904630422592163,0.08348986506462097,2,2,1.0,HMGCR inhibitor,HMGCR,0.0001,0.008516666666666667,1.0,1.0
GDC-0980,-0.5274912714958191,-0.5188753128051757,-0.6754699349403381,-0.32625487446784973,0.1411435089986169,5,5,1.0,MTOR inhibitor,MTOR,0.0006,0.0219,0.9994,1.0
simvastatin,-0.5160666704177856,-0.33058439360724556,-0.7422512769699097,0.24649778008460999,0.35133953044439103,9,9,0.6666666666666666,HMGCR inhibitor,HMGCR,0.0001,0.008516666666666667,1.0,1.0
alfacalcidol,-0.5156774818897247,-0.5156774818897247,-0.7086791396141052,-0.32267582416534424,0.1930016577243805,2,2,1.0,Vitamin D receptor agonist,VDR,0.0056,0.08981212121212122,0.9944,1.0
WHI-P154,-0.49738718569278717,-0.49738718569278717,-0.5370885729789734,-0.45768579840660095,0.03970138728618622,2,2,1.0,JAK inhibitor,EGFR,0.0092,0.12909473684210526,0.9908,1.0
lovastatin,-0.4934808611869812,-0.4943155563539929,-0.7487277388572693,-0.23334984481334686,0.14691305651773065,9,9,1.0,HMGCR inhibitor,HMGCR,0.0003,0.01703333333333333,0.9997,1.0
dactinomycin,-0.49213457107543945,-0.47813769512706333,-0.5578742623329163,-0.36140093207359314,0.0640846355495963,9,9,1.0,RNA polymerase inhibitor,POLR2A,0.0004,0.018581818181818182,0.9996,1.0
mevastatin,-0.4908168166875839,-0.48170652613043785,-0.7339873313903809,-0.2112051397562027,0.18727257343405423,4,4,1.0,HMGCR inhibitor,HMGCR,0.0015,0.036500000000000005,0.9985,1.0
triptolide,-0.47937941551208496,-0.4712076187133789,-0.5671926140785217,-0.4095412492752075,0.0536935711172251,7,7,1.0,,,0.0014,0.036500000000000005,0.9986,1.0
lestaurtinib,-0.47548942267894745,-0.31796277066071826,-0.6514822840690613,0.22893399000167847,0.34614422564278124,6,6,0.6666666666666666,JAK inhibitor,FLT3,0.0008,0.02555,0.9992,1.0
staurosporine,-0.46993936598300934,-0.46984951943159103,-0.5065149068832397,-0.42400699853897095,0.026976755395665658,8,8,1.0,PKC inhibitor,CDK2,0.0005,0.019653846153846154,0.9995,1.0
epirubicin,-0.4663296639919281,-0.4814253548781077,-0.5463685989379883,-0.45229944586753845,0.032610890623749667,6,6,1.0,Topoisomerase inhibitor,TOP2A,0.001,0.030058823529411766,0.999,1.0
doxorubicin,-0.46409115195274353,-0.4568440182642503,-0.5688576698303223,-0.2678569555282593,0.0831024293987269,11,11,1.0,Topoisomerase inhibitor,TOP2A,0.0001,0.008516666666666667,0.9999,1.0
ivermectin,-0.46395742893218994,-0.46395742893218994,-0.6607424020767212,-0.2671724557876587,0.19678497314453125,2,2,1.0,,,0.0166,0.18440434782608695,0.9834,1.0
atorvastatin,-0.4631383866071701,-0.2202557921409607,-0.6717513203620911,0.39840275049209595,0.4380261267981793,8,8,0.625,HMGCR inhibitor,DPP4,0.0005,0.019653846153846154,0.9995,1.0
XMD-16144,-0.4581981599330902,-0.4461724519729614,-0.6029748320579529,-0.24314922094345093,0.11986522175322738,5,5,1.0,,,0.0046,0.085775,0.9956,1.0
pitavastatin,-0.4472247213125229,-0.4905160615841548,-0.7601878643035889,-0.3381718397140503,0.1366602356423309,6,6,1.0,HMGCR inhibitor,HMGCR,0.0015,0.036500000000000005,0.9985,1.0
digitoxin,-0.4462285041809082,-0.4462285041809082,-0.4462285041809082,-0.4462285041809082,0.0,1,1,1.0,ATPase inhibitor,ATP1A1,0.0883,0.5937013157894737,0.9121,1.0
WH-4023,-0.4437011480331421,-0.4437011480331421,-0.4437011480331421,-0.4437011480331421,0.0,1,1,1.0,,,0.0896,0.5946181818181818,0.9108,1.0
idarubicin,-0.4428970515727997,-0.42576875005449566,-0.5925335884094238,-0.28959035873413086,0.10344664179355371,7,7,1.0,Topoisomerase inhibitor,TOP2A,0.0032,0.065408,0.9968,1.0
sunitinib,-0.4362270385026932,-0.3853410243988037,-0.7233611345291138,0.16165310144424438,0.2438587842646001,10,10,0.9,KIT inhibitor,FLT1,0.0003,0.01703333333333333,0.9997,1.0
JW-7-24-1,-0.4318937659263611,-0.32064988613128664,-0.578143298625946,0.27906376123428345,0.31348733701809456,5,5,0.8,,,0.0071,0.10670882352941177,0.993,1.0
