drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
huperzine-a,-0.14841008186340332,-0.08643376330534618,-0.39892926812171936,0.20274174213409424,0.19201387625157107,9,9,0.6666666666666666,Glutamate receptor antagonist,ACHE,0.0872,0.7709051724137931,0.9132,0.9998
nadolol,-0.1483776569366455,-0.11547516120804681,-0.2302238643169403,0.1617942750453949,0.1331777514504128,9,9,0.7777777777777778,Adrenergic receptor antagonist,ADRB1,0.0875,0.7709051724137931,0.9128,0.9998
GBR-12783,-0.1482965424656868,-0.12285446127255757,-0.27365344762802124,0.12414020299911499,0.11206067046552526,12,12,0.8333333333333334,,,0.0531,0.7333540540540541,0.9469,0.9998
fluticasone,-0.14820733666419983,-0.06842148303985596,-0.3051590025424957,0.16703438758850098,0.17053696054112716,10,10,0.6,Glucocorticoid receptor agonist,NR3C1,0.0683,0.7414714285714286,0.9317,0.9998
beclomethasone-dipropionate,-0.14729073643684387,-0.11665315429369609,-0.22921806573867798,0.09672290086746216,0.10108032934092298,6,6,0.8333333333333334,Immunosuppressant,NR3C1,0.1108,0.799645945945946,0.8892,0.9998
metoprolol,-0.14714471995830536,-0.14714471995830536,-0.1807754635810852,-0.11351397633552551,0.033630743622779846,2,2,1.0,Adrenergic receptor antagonist,ADRB1,0.1762,0.8239875000000001,0.8238,0.9998
chlortetracycline,-0.14703117311000824,-0.14703117311000824,-0.18951979279518127,-0.1045425534248352,0.042488619685173035,2,2,1.0,,,0.1763,0.8239875000000001,0.8237,0.9998
cimetidine,-0.1437864899635315,-0.064302997155623,-0.30512651801109314,0.287929892539978,0.21127227320837383,11,11,0.6363636363636364,Histamine receptor antagonist,HRH2,0.0853,0.7709051724137931,0.9148,0.9998
CHIR-99021,-0.1437702775001526,-0.1437702775001526,-0.1437702775001526,-0.1437702775001526,0.0,1,1,1.0,,,0.2995,0.8885084269662921,0.7008,0.9998
ibutilide,-0.1417667120695114,-0.1417667120695114,-0.197890967130661,-0.08564245700836182,0.0561242550611496,2,2,1.0,Potassium channel blocker,KCNH2,0.1902,0.8322,0.8098,0.9998
linsitinib,-0.14153146743774414,-0.07049731910228729,-0.2831765115261078,0.21241074800491333,0.16860289705354983,11,11,0.7272727272727273,IGF-1 inhibitor,IGF1R,0.0945,0.7819848484848485,0.9059,0.9998
capsaicin,-0.14148277044296265,-0.05582645109721592,-0.26500648260116577,0.1826898157596588,0.15786050384599132,7,7,0.5714285714285714,TRPV agonist,TRPV1,0.1494,0.8171086538461538,0.8515,0.9998
labetalol,-0.14130434393882751,-0.031299241951533725,-0.23577222228050232,0.23294943571090698,0.18182149421979008,7,7,0.5714285714285714,Adrenergic receptor antagonist,ADRA1D,0.1501,0.8171086538461538,0.8502,0.9998
BMS-509744,-0.14101232588291168,-0.14101232588291168,-0.15142765641212463,-0.13059699535369873,0.010415330529212952,2,2,1.0,,,0.1916,0.8322,0.8084,0.9998
norgestrel,-0.14048507809638977,-0.07329115271568298,-0.23788124322891235,0.16593122482299805,0.16291290943315015,6,6,0.6666666666666666,,,0.137,0.8171086538461538,0.863,0.9998
BH3I-1,-0.1379866972565651,-0.11215728707611561,-0.3542829155921936,0.15340688824653625,0.1533561061050983,8,8,0.75,BCL inhibitor,BCL2L1,0.1288,0.8171086538461538,0.8712,0.9998
prednicarbate,-0.13751626014709473,-0.13751626014709473,-0.2042343020439148,-0.07079821825027466,0.06671804189682007,2,2,1.0,Phospholipase activator,NR3C1,0.2018,0.8522297520661157,0.7982,0.9998
THZ-2-98-01,-0.1371431052684784,-0.045016770561536155,-0.2456521987915039,0.20668399333953857,0.17569182515242027,6,6,0.6666666666666666,,,0.1516,0.8171086538461538,0.8484,0.9998
YM-155,-0.13705384731292725,-0.10279580288463169,-0.2547047436237335,0.20098960399627686,0.13578367898614757,9,9,0.7777777777777778,Survivin inhibitor,BIRC5,0.1359,0.8171086538461538,0.8644,0.9998
warfarin,-0.13699710369110107,-0.07498175650835037,-0.18119725584983826,0.16422775387763977,0.13126026072745592,8,8,0.75,Vitamin K antagonist,VKORC1,0.1328,0.8171086538461538,0.8672,0.9998
vinorelbine,-0.13697277009487152,-0.05954853871038982,-0.306927353143692,0.24685269594192505,0.18790492960097266,14,14,0.6428571428571429,Tubulin inhibitor,TUBB,0.0831,0.7709051724137931,0.9169,0.9998
orteronel,-0.13655096292495728,-0.1192326471209526,-0.2680726945400238,0.13747566938400269,0.13242911709297384,6,6,0.8333333333333334,Cytochrome P450 inhibitor,CYP17A1,0.1549,0.8171086538461538,0.8451,0.9998
U-0126,-0.13640491664409637,-0.06053012150984544,-0.33934134244918823,0.2264438271522522,0.16417959245156935,13,13,0.6153846153846154,MEK inhibitor,MAP2K1,0.1029,0.7848044776119404,0.8973,0.9998
azacitidine,-0.13608047366142273,-0.11103719969590505,-0.25399088859558105,0.20658665895462036,0.12979272079075324,12,12,0.8333333333333334,DNA methyltransferase inhibitor,DNMT1,0.101,0.7819848484848485,0.899,0.9998
VX-222,-0.13608044385910034,-0.08239129781723023,-0.20209279656410217,0.19195328652858734,0.14156687614764332,5,5,0.8,,,0.2138,0.8543765151515152,0.7866,0.9998
caffeic-acid,-0.13601556420326233,-0.08688003676278251,-0.32693058252334595,0.21096691489219666,0.17651777683609116,7,7,0.7142857142857143,Lipoxygenase inhibitor,ALOX5,0.1767,0.8239875000000001,0.8238,0.9998
MMPX,-0.13538286089897156,-0.09370538592338562,-0.2085821032524109,0.06284880638122559,0.11466311123283801,3,3,0.6666666666666666,,,0.2567,0.8629848684210526,0.7437,0.9998
phentolamine,-0.13522064685821533,-0.12799434150968278,-0.2830953896045685,0.13017520308494568,0.12215411851477916,7,7,0.8571428571428571,Adrenergic receptor antagonist,ADRA1A,0.1806,0.8239875000000001,0.8197,0.9998
batimastat,-0.13479071855545044,-0.06587173044681549,-0.25502920150756836,0.21254053711891174,0.17462759804372344,6,6,0.6666666666666666,,,0.1633,0.8171086538461538,0.8368,0.9998
quinidine,-0.13453924655914307,-0.1095704585313797,-0.390330970287323,0.19818302989006042,0.15505503702529055,13,13,0.7692307692307693,Sodium channel blocker,SCN5A,0.1119,0.799645945945946,0.8885,0.9998
tubocurarine,-0.13442569971084595,-0.07618282193487341,-0.32793644070625305,0.19365674257278442,0.18730204909143391,11,11,0.5454545454545454,Acetylcholine receptor antagonist,CHRNA2,0.1267,0.8171086538461538,0.8738,0.9998
flumetasone,-0.13424724340438843,-0.050914989411830903,-0.24417582154273987,0.2670830488204956,0.1828239503825468,10,10,0.6,Glucocorticoid receptor agonist,NR3C1,0.1256,0.8171086538461538,0.8744,0.9998
fenretinide,-0.13359829783439636,-0.06211739840606848,-0.3310188353061676,0.17676833271980286,0.16296661709227137,12,12,0.5833333333333334,Apoptosis stimulant,RARA,0.1134,0.799645945945946,0.8866,0.9998
hydrocortisone,-0.1333792805671692,-0.1386112915351987,-0.2473393678665161,0.059928618371486664,0.08766275974748845,8,8,0.875,Glucocorticoid receptor agonist,NR3C1,0.1503,0.8171086538461538,0.8497,0.9998
cilastatin,-0.13220316171646118,-0.11032262231622424,-0.31341663002967834,0.18465282022953033,0.20099264402289452,7,7,0.7142857142857143,Dehydropeptidase inhibitor,DPEP1,0.1938,0.8322,0.8066,0.9998
OSI-027,-0.13148120045661926,-0.06215390687187513,-0.25739777088165283,0.22553537786006927,0.1764222423526306,12,12,0.6666666666666666,MTOR inhibitor,MTOR,0.1221,0.8171086538461538,0.8779,0.9998
suloctidil,-0.1305808424949646,-0.03405978282292684,-0.2293640375137329,0.2528390884399414,0.18507005868637946,9,9,0.5555555555555556,,,0.1663,0.8171086538461538,0.8343,0.9998
naltriben,-0.12998053431510925,-0.12998053431510925,-0.15582412481307983,-0.10413694381713867,0.02584359049797058,2,2,1.0,Opioid receptor antagonist,OPRD1,0.2187,0.8543765151515152,0.7813,0.9998
