drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
molsidomine,-0.04467853903770447,-0.03269199033578237,-0.12569275498390198,0.07382655143737793,0.09010456814036333,6,6,0.5,Guanylyl cyclase activator,GUCY1A1,0.3108,0.9287127906976743,0.6892,1.0
danazol,-0.04451411962509155,0.01738157868385315,-0.07952895760536194,0.13356491923332214,0.07893643296538352,13,13,0.5384615384615384,Estrogen receptor antagonist,ESR1,0.3501,0.9719701570680628,0.6507,0.9978269461077844
etodolac,-0.04431718587875366,-0.022252682935107838,-0.13639572262763977,0.13853773474693298,0.07973707723116624,11,11,0.7272727272727273,Cyclooxygenase inhibitor,PTGS2,0.3633,0.9719701570680628,0.6377,0.9978269461077844
nateglinide,-0.04423302412033081,0.008211135864257812,-0.09092819690704346,0.1350722759962082,0.08639924449815108,7,7,0.5714285714285714,Insulin secretagogue,KCNJ11,0.3968,0.9863774038461539,0.604,0.9904910543130991
XMD-16144,-0.04334118962287903,-0.008612273633480072,-0.09387004375457764,0.115354984998703,0.07818067123782714,5,5,0.6,,,0.4143,0.9898,0.5863,0.9904910543130991
nadolol,-0.043185025453567505,-0.006588353051079644,-0.09754109382629395,0.15057501196861267,0.08026343484449872,9,9,0.6666666666666666,Adrenergic receptor antagonist,ADRB1,0.3949,0.9863774038461539,0.6058,0.9904910543130991
tramadol,-0.04310738295316696,-0.016557821797000036,-0.10889345407485962,0.12694549560546875,0.08391941291981311,9,9,0.6666666666666666,Opioid receptor agonist,OPRM1,0.3964,0.9863774038461539,0.6043,0.9904910543130991
lasalocid,-0.04072335362434387,-0.0066690776083204485,-0.12018120288848877,0.10683470964431763,0.0878342934637373,9,9,0.5555555555555556,,,0.4208,0.9898,0.5795,0.9904910543130991
fulvestrant,-0.04033249616622925,-0.020428353713618383,-0.10468366742134094,0.11450868844985962,0.06943196471201267,9,9,0.6666666666666666,Estrogen receptor antagonist,ESR1,0.424,0.9898,0.577,0.9904910543130991
lapatinib,-0.04006769508123398,-0.0037960795064767203,-0.10176128149032593,0.1201525330543518,0.08253035820413193,12,12,0.5833333333333334,EGFR inhibitor,EGFR,0.3547,0.9719701570680628,0.6453,0.9978269461077844
NCS-382,-0.04005534201860428,-0.014408629387617111,-0.15761780738830566,0.11106926202774048,0.08859937697486121,12,12,0.5833333333333334,GABA receptor antagonist,GABBR1,0.3547,0.9719701570680628,0.6453,0.9978269461077844
AZD-1480,-0.03992214798927307,0.0038841177116740832,-0.12796443700790405,0.14739108085632324,0.09180612754147542,11,11,0.5454545454545454,JAK inhibitor,JAK1,0.4167,0.9898,0.5844,0.9904910543130991
mirtazapine,-0.03983497619628906,-0.01137540808745793,-0.15946699678897858,0.10660135746002197,0.08262288184125066,7,7,0.5714285714285714,Serotonin receptor antagonist,ADRA2A,0.4424,1.0,0.5579,0.9830582758620688
linsitinib,-0.03910839557647705,0.012158355929634788,-0.09359896183013916,0.19847217202186584,0.09527142261492322,11,11,0.5454545454545454,IGF-1 inhibitor,IGF1R,0.4238,0.9898,0.5773,0.9904910543130991
alclometasone,-0.038905173540115356,-0.038905173540115356,-0.14196282625198364,0.06415247917175293,0.10305765271186829,2,2,0.5,Glucocorticoid receptor agonist,NR3C1,0.2714,0.8722352201257861,0.7286,1.0
tamoxifen,-0.038688503205776215,-0.003983695346575517,-0.14258134365081787,0.16696050763130188,0.08893178762792608,13,13,0.6153846153846154,Estrogen receptor antagonist,ESR1,0.4242,0.9898,0.5766,0.9904910543130991
benazepril,-0.038116782903671265,0.0027156812804085867,-0.13474693894386292,0.12334254384040833,0.08703875152517573,7,7,0.5714285714285714,Angiotensin converting enzyme inhibitor,ACE,0.4542,1.0,0.5465,0.9696579861111112
isoxsuprine,-0.03794848173856735,-0.01759542804211378,-0.10356147587299347,0.0933174192905426,0.06594772933370721,8,8,0.625,Adrenergic receptor agonist,ADRB2,0.3484,0.9719701570680628,0.6516,0.9978269461077844
huperzine-a,-0.037940241396427155,0.005346481170919206,-0.06882250308990479,0.0909186452627182,0.06750462229545531,9,9,0.5555555555555556,Glutamate receptor antagonist,ACHE,0.4449,1.0,0.5558,0.9827467128027682
ozagrel,-0.03771555423736572,-0.022854116346154894,-0.11727702617645264,0.0989179015159607,0.07845061659489033,7,7,0.7142857142857143,Thromboxane synthase inhibitor,TBXAS1,0.4575,1.0,0.5428,0.9696579861111112
nalbuphine,-0.03717505931854248,-0.006933156933103289,-0.1144149899482727,0.09199661016464233,0.07299770940504789,7,7,0.5714285714285714,Opioid receptor agonist,OPRD1,0.4606,1.0,0.5405,0.9696449122807017
