drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
cymarin,-0.17225594818592072,-0.17225594818592072,-0.17225594818592072,-0.17225594818592072,0.0,1,1,1.0,ATPase inhibitor,ATP1A1,0.1771,0.8695810344827586,0.8233,1.0
thapsigargin,-0.17204737663269043,-0.1690460741519928,-0.3037452697753906,0.15346020460128784,0.12738059278199534,9,9,0.8888888888888888,ATPase inhibitor,ATP2A1,0.0126,0.3388736842105263,0.9875,1.0
meropenem,-0.16972395777702332,-0.16972395777702332,-0.25235235691070557,-0.08709555864334106,0.08262839913368225,2,2,1.0,,,0.1037,0.6821542168674699,0.8963,1.0
amiprilose,-0.1689765453338623,-0.1689765453338623,-0.1689765453338623,-0.1689765453338623,0.0,1,1,1.0,,,0.1876,0.8695810344827586,0.8129,1.0
fulvestrant,-0.16877952218055725,-0.059044837951660156,-0.2525957226753235,0.25866782665252686,0.19662985820233414,9,9,0.6666666666666666,Estrogen receptor antagonist,ESR1,0.0152,0.3698666666666667,0.9848,1.0
digitoxigenin,-0.16773083806037903,-0.16773083806037903,-0.17519932985305786,-0.1602623462677002,0.007468491792678833,2,2,1.0,,,0.1092,0.6821542168674699,0.8908,1.0
orteronel,-0.16761495172977448,-0.10729928811391194,-0.20777325332164764,0.2006697803735733,0.14165301885512183,6,6,0.8333333333333334,Cytochrome P450 inhibitor,CYP17A1,0.0313,0.46273888888888887,0.9687,1.0
geldanamycin,-0.1674121767282486,-0.13508368757638065,-0.25630390644073486,0.11856865882873535,0.12333717610478839,11,11,0.8181818181818182,HSP inhibitor,HSP90AA1,0.0103,0.3096058823529412,0.9898,1.0
vincamine,-0.1654769778251648,-0.053552889823913576,-0.25316351652145386,0.21029943227767944,0.17911998286334588,5,5,0.6,,,0.0552,0.5267945454545455,0.9448,1.0
GBR-12783,-0.16544218361377716,-0.04688030978043874,-0.2550407946109772,0.3357050120830536,0.18750981372467973,12,12,0.5833333333333334,,,0.0062,0.28104999999999997,0.9938,1.0
pitavastatin,-0.16475272178649902,-0.0864080289999644,-0.2538008689880371,0.19303327798843384,0.162493109184555,6,6,0.6666666666666666,HMGCR inhibitor,HMGCR,0.0359,0.4867947368421053,0.9641,1.0
rifapentine,-0.16356495022773743,-0.12884061251367843,-0.20267456769943237,0.12330815196037292,0.10473012868125664,7,7,0.8571428571428571,RNA polymerase inhibitor,CYP2C8,0.0386,0.5005477272727273,0.9615,1.0
vinpocetine,-0.1623423993587494,-0.1408186157544454,-0.212060809135437,0.1392764449119568,0.09026210083328583,12,12,0.9166666666666666,Sodium channel blocker,PDE1A,0.0087,0.293825,0.9913,1.0
ZD-7114,-0.1621280014514923,-0.08472388982772827,-0.22361409664154053,0.12636739015579224,0.1486162164871468,6,6,0.6666666666666666,Adrenergic receptor agonist,ADRB3,0.0426,0.5005477272727273,0.9574,1.0
radicicol,-0.16006535291671753,-0.12260641985469395,-0.26118242740631104,0.12820985913276672,0.13518127744323152,9,9,0.7777777777777778,,,0.0311,0.46273888888888887,0.9691,1.0
prednisolone,-0.15987414866685867,-0.15987414866685867,-0.22136598825454712,-0.09838230907917023,0.061491839587688446,2,2,1.0,,,0.1303,0.7653252873563218,0.8697,1.0
sorafenib,-0.15970611572265625,-0.13162319527732003,-0.29504263401031494,0.23513257503509521,0.13945810882869852,18,18,0.8333333333333334,KIT inhibitor,FGFR1,0.0033,0.2107875,0.9967,1.0
manumycin-a,-0.15919625759124756,-0.0932893699833325,-0.28471770882606506,0.18524610996246338,0.15748148970129056,14,14,0.7142857142857143,NFKB pathway inhibitor,FNTA,0.0079,0.28835,0.9921,1.0
camptothecin,-0.15903985500335693,-0.10191667452454567,-0.24127420783042908,0.1413043737411499,0.13053045753569162,8,8,0.75,Topoisomerase inhibitor,TOP1,0.032,0.46273888888888887,0.968,1.0
CHIR-99021,-0.15704089403152466,-0.15704089403152466,-0.15704089403152466,-0.15704089403152466,0.0,1,1,1.0,,,0.2348,0.8887614814814815,0.7653,1.0
JW-7-24-1,-0.15635722875595093,-0.150808846950531,-0.18615001440048218,-0.11836004257202148,0.023619091448731696,5,5,1.0,,,0.0893,0.6401310810810811,0.911,1.0
tanespimycin,-0.15614861249923706,-0.15611140586827932,-0.29260915517807007,0.16364607214927673,0.09303866815439593,19,19,0.9473684210526315,HSP inhibitor,HSP90AA1,0.0066,0.28104999999999997,0.9934,1.0
ampicillin,-0.1555691957473755,-0.08126681049664815,-0.18688005208969116,0.09864881634712219,0.12786012414135062,3,3,0.6666666666666666,,,0.1428,0.8018769230769232,0.8572,1.0
ribavirin,-0.15533744543790817,-0.16401493673523268,-0.2459094524383545,-0.09796514362096786,0.051132574877005475,6,6,1.0,Antiviral,IMPDH1,0.0615,0.5326525423728814,0.9385,1.0
