drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
sparfloxacin,-0.025324150919914246,-0.025324150919914246,-0.10179665684700012,0.05114835500717163,0.07647250592708588,2,2,0.5,,,0.328,0.891531914893617,0.672,1.0
norethindrone,-0.02265913411974907,-0.015476247916618982,-0.10538938641548157,0.08264195919036865,0.08061215201179016,6,6,0.5,Progestogen hormone,PGR,0.3639,0.902519806763285,0.6361,1.0
hydrocortisone,-0.020758017897605896,-0.014315202832221985,-0.12580296397209167,0.11464589834213257,0.10269138712073574,8,8,0.5,Glucocorticoid receptor agonist,NR3C1,0.3832,0.9103806451612904,0.6168,1.0
cefotaxime,-0.020427435636520386,-0.020427435636520386,-0.09411734342575073,0.05326247215270996,0.07368990778923035,2,2,0.5,,,0.3509,0.902519806763285,0.6491,1.0
cyproterone,-0.02003467082977295,-0.02003467082977295,-0.08934789896011353,0.04927855730056763,0.06931322813034058,2,2,0.5,Androgen receptor antagonist,AR,0.3524,0.902519806763285,0.6476,1.0
cefazolin,-0.019043833017349243,-0.019043833017349243,-0.10682278871536255,0.06873512268066406,0.0877789556980133,2,2,0.5,,,0.3578,0.902519806763285,0.6422,1.0
megestrol-acetate,-0.01668887585401535,-0.02591712400317192,-0.16672658920288086,0.09643584489822388,0.11077063141151858,4,4,0.5,DNA inhibitor,PGR,0.3866,0.9103806451612904,0.6134,1.0
capecitabine,-0.01647992432117462,-0.016083421806494396,-0.12529981136322021,0.10350935161113739,0.08633117506960758,6,6,0.5,DNA synthesis inhibitor,TYMS,0.384,0.9103806451612904,0.616,1.0
cortisone,-0.014159917831420898,-0.014159917831420898,-0.1202552318572998,0.09193539619445801,0.1060953140258789,2,2,0.5,,,0.3863,0.9103806451612904,0.6137,1.0
rifaximin,-0.013617783784866333,-0.00046154359976450604,-0.08875954151153564,0.11394768953323364,0.07885154713070623,6,6,0.5,RNA synthesis inhibitor,NR1I2,0.3976,0.9110923766816144,0.6024,1.0
GW-4064,-0.013488389551639557,-0.013488389551639557,-0.09457220137119293,0.06759542226791382,0.08108381181955338,2,2,0.5,FXR agonist,NR1H4,0.3914,0.9110923766816144,0.6086,1.0
cyanocobalamin,-0.01293441653251648,-0.01293441653251648,-0.13945096731185913,0.11358213424682617,0.12651655077934265,2,2,0.5,Vitamin B,MMUT,0.3946,0.9110923766816144,0.6054,1.0
formestane,-0.012369707226753235,-0.014784018198649088,-0.1148810088634491,0.08414310216903687,0.0801026439231373,6,6,0.5,Aromatase inhibitor,CYP19A1,0.4037,0.9141722466960353,0.5963,1.0
terbutaline,-0.011287972331047058,-0.011287972331047058,-0.12755465507507324,0.10497871041297913,0.11626668274402618,2,2,0.5,Adrenergic receptor agonist,ADRB2,0.4057,0.9141722466960353,0.5943,1.0
tobramycin,-0.011172980070114136,-0.011172980070114136,-0.07054230570793152,0.04819634556770325,0.05936932563781738,2,2,0.5,,,0.4061,0.9141722466960353,0.5939,1.0
beclometasone,-0.009013652801513672,-0.009013652801513672,-0.07355797290802002,0.055530667304992676,0.06454432010650635,2,2,0.5,Glucocorticoid receptor agonist,NR3C1,0.4188,0.930464347826087,0.5813,1.0
zimelidine,-0.00867636501789093,-0.00867636501789093,-0.06359609961509705,0.046243369579315186,0.054919734597206116,2,2,0.5,Serotonin reuptake inhibitor,SLC6A4,0.4216,0.9326303030303029,0.5784,1.0
