drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
isoxsuprine,-0.018536686897277832,-0.021442599594593048,-0.1645548939704895,0.09686759114265442,0.09620633307242481,8,8,0.5,Adrenergic receptor agonist,ADRB2,0.3634,0.8744487500000001,0.6366,1.0
epitiostanol,-0.016582459211349487,-0.016582459211349487,-0.12317240238189697,0.090007483959198,0.10658994317054749,2,2,0.5,Androgen receptor agonist,AR,0.3839,0.8744487500000001,0.6161,1.0
naltriben,-0.014933645725250244,-0.014933645725250244,-0.1649256944656372,0.13505840301513672,0.14999204874038696,2,2,0.5,Opioid receptor antagonist,OPRD1,0.3926,0.8744487500000001,0.6074,1.0
granisetron,-0.014786332845687866,-0.022587552666664124,-0.14807340502738953,0.09080374240875244,0.09421517721205333,6,6,0.5,Serotonin receptor antagonist,HTR3A,0.3769,0.8744487500000001,0.6231,1.0
acadesine,-0.014582708477973938,-0.0182337686419487,-0.1433008313179016,0.09953117370605469,0.09786298783032586,4,4,0.5,,,0.3819,0.8744487500000001,0.6181,1.0
oxiconazole,-0.014464318752288818,-0.027639493346214294,-0.14767611026763916,0.06604677438735962,0.08430154654147295,4,4,0.5,,,0.3825,0.8744487500000001,0.6175,1.0
calcifediol,-0.014452740550041199,-0.014452740550041199,-0.07943755388259888,0.05053207278251648,0.06498481333255768,2,2,0.5,Vitamin D receptor agonist,VDR,0.3946,0.8744487500000001,0.6054,1.0
vicriviroc,-0.0144270658493042,-0.014571925004323324,-0.17406201362609863,0.16836899518966675,0.1285063962469239,6,6,0.5,CCK receptor antagonist,CCR5,0.3788,0.8744487500000001,0.6212,1.0
guanadrel,-0.012904107570648193,-0.012904107570648193,-0.08311760425567627,0.05730938911437988,0.07021349668502808,2,2,0.5,Adrenergic inhibitor,SLC6A2,0.4024,0.8744487500000001,0.5976,1.0
cefotetan,-0.0124024897813797,-0.0124024897813797,-0.06769886612892151,0.04289388656616211,0.05529637634754181,2,2,0.5,,,0.4056,0.8744487500000001,0.5944,1.0
deforolimus,-0.011958025395870209,-0.01142303521434466,-0.10349425673484802,0.0888039767742157,0.07739893474209811,6,6,0.5,MTOR inhibitor,MTOR,0.3925,0.8744487500000001,0.6075,1.0
cilomilast,-0.011578917503356934,-0.004582790036996205,-0.11765652894973755,0.12198874354362488,0.09246347231527549,6,6,0.5,Phosphodiesterase inhibitor,PDE4A,0.3952,0.8744487500000001,0.6048,1.0
SDZ-NKT-343,-0.011334747076034546,0.007973939180374146,-0.12097397446632385,0.1915566623210907,0.1160686861706118,6,6,0.5,Tachykinin antagonist,TACR1,0.3966,0.8744487500000001,0.6034,1.0
tunicamycin,-0.011241219937801361,-0.011241219937801361,-0.0913616269826889,0.06887918710708618,0.08012040704488754,2,2,0.5,GLCNAC phosphotransferase inhibitor,GNPTAB,0.4139,0.8776053941908712,0.5861,1.0
GSK-690693,-0.010560818016529083,0.027302759389082592,-0.1549004316329956,0.22555753588676453,0.14376300510397325,6,6,0.5,Akt inhibitor,AKT3,0.4013,0.8744487500000001,0.5987,1.0
cefazolin,-0.010452382266521454,-0.010452382266521454,-0.11733202636241913,0.09642726182937622,0.10687964409589767,2,2,0.5,,,0.4194,0.878333606557377,0.5806,1.0
BW-B70C,-0.009911060333251953,0.016389597207307816,-0.11796444654464722,0.18232756853103638,0.11259974433355344,8,8,0.5,Lipoxygenase inhibitor,ALOX5,0.3965,0.8744487500000001,0.6035,1.0
betulinic-acid,-0.009742215275764465,-0.0065086036920547485,-0.1060204803943634,0.10084059834480286,0.08535819329144119,6,6,0.5,Caspase activator,GPBAR1,0.4058,0.8744487500000001,0.5942,1.0
ivermectin,-0.008846625685691833,-0.008846625685691833,-0.07926371693611145,0.06157046556472778,0.07041709125041962,2,2,0.5,,,0.4287,0.8833294354838711,0.5713,1.0
rifaximin,-0.008781254291534424,-0.008299241463343302,-0.12177687883377075,0.11187744140625,0.09946088111509455,6,6,0.5,RNA synthesis inhibitor,NR1I2,0.4107,0.8744487500000001,0.5893,1.0
alclometasone,-0.00830446183681488,-0.00830446183681488,-0.15821951627731323,0.14161059260368347,0.14991505444049835,2,2,0.5,Glucocorticoid receptor agonist,NR3C1,0.4311,0.8847072289156627,0.5689,1.0
pivmecillinam,-0.0061590224504470825,-0.0061590224504470825,-0.07361206412315369,0.06129401922225952,0.0674530416727066,2,2,0.5,,,0.4443,0.9081492,0.5557,1.0
NCS-382,-0.005354501307010651,-0.0202493853867054,-0.18980851769447327,0.12507614493370056,0.11558361609989769,12,12,0.5,GABA receptor antagonist,GABBR1,0.4243,0.8817336032388665,0.5757,1.0
piperacillin,-0.005042433738708496,-0.005042433738708496,-0.06896859407424927,0.058883726596832275,0.06392616033554077,2,2,0.5,,,0.4514,0.9085279411764705,0.5486,1.0
rimexolone,-0.004210613667964935,-0.004210613667964935,-0.0932273119688034,0.08480608463287354,0.08901669830083847,2,2,0.5,Glucocorticoid receptor agonist,NR3C1,0.4546,0.9085279411764705,0.5454,1.0
HG-5-88-01,-0.002501368522644043,0.0001227681835492452,-0.16753467917442322,0.15830397605895996,0.13956787090962647,6,6,0.5,,,0.4573,0.9085279411764705,0.5427,1.0
lenalidomide,-0.0019227862358093262,-0.0030396983027458193,-0.12310454249382019,0.1390860676765442,0.09911540640322336,10,10,0.5,Anti-cancer agent,CRBN,0.454,0.9085279411764705,0.546,1.0
triprolidine,-0.0014907270669937134,-0.008324738591909409,-0.13436806201934814,0.09171092510223389,0.07264550592702745,8,8,0.5,Histamine receptor antagonist,HRH1,0.4575,0.9085279411764705,0.5425,1.0
zimelidine,-0.001460939645767212,-0.001460939645767212,-0.08784550428390503,0.0849236249923706,0.08638456463813782,2,2,0.5,Serotonin reuptake inhibitor,SLC6A4,0.4713,0.9085279411764705,0.5287,1.0
cefotaxime,-0.0010512173175811768,-0.0010512173175811768,-0.052742063999176025,0.05063962936401367,0.05169084668159485,2,2,0.5,,,0.4749,0.9085279411764705,0.5251,1.0
nicergoline,-0.0010388046503067017,-0.0010388046503067017,-0.16069939732551575,0.15862178802490234,0.15966059267520905,2,2,0.5,Adrenergic receptor antagonist,ADRA1A,0.475,0.9085279411764705,0.525,1.0
AT-CSC-18,-0.0003360658884048462,0.0012566931545734406,-0.16723832488059998,0.15585395693778992,0.12236328455449644,8,8,0.5,,,0.4662,0.9085279411764705,0.5338,1.0
catechin,-2.8952956199645996e-05,-0.020505405962467194,-0.20168620347976685,0.11972248554229736,0.12670141299178228,4,4,0.5,,,0.4787,0.9085279411764705,0.5213,1.0
pravastatin,0.00011835992336273193,-0.017823064078887303,-0.19838696718215942,0.13294941186904907,0.10271729390056931,12,12,0.5,HMGCR inhibitor,HMGCR,0.4658,0.9085279411764705,0.5342,1.0
zonisamide,0.0005363821983337402,0.0005363821983337402,-0.0762408971786499,0.07731366157531738,0.07677727937698364,2,2,0.5,Sodium channel blocker,SCN11A,0.4836,0.9085279411764705,0.5164,1.0
saracatinib,0.0005628466606140137,0.023945352860859463,-0.15278810262680054,0.2745583653450012,0.1250081101489754,14,14,0.5,Src inhibitor,ABL1,0.4793,0.9085279411764705,0.5207,1.0
mifepristone,0.0008939243853092194,0.0004833878151008061,-0.17902666330337524,0.17555522918701172,0.13231657323276186,14,14,0.5,Progesterone receptor antagonist,NR3C1,0.4834,0.9085279411764705,0.5166,1.0
nutlin-3,0.0017025768756866455,0.02928830310702324,-0.19770988821983337,0.3019871711730957,0.18337885627563075,8,8,0.5,MDM inhibitor,MDM2,0.4817,0.9085279411764705,0.5183,1.0
glimepiride,0.001994788646697998,0.00029913634061813356,-0.1270444691181183,0.1443520188331604,0.09428608562944397,10,10,0.5,Insulin secretagogue,KCNJ11,0.4875,0.9125,0.5125,1.0
THZ-2-98-01,0.0025659166276454926,-0.004410337656736374,-0.1367684304714203,0.13785278797149658,0.10076691008399752,6,6,0.5,,,0.5,0.9223459074733096,0.5,1.0
fluvoxamine,0.002905283123254776,-0.013493011705577374,-0.1236640214920044,0.06065833568572998,0.06909805046962518,8,8,0.5,Selective serotonin reuptake inhibitor,SLC6A4,0.4899,0.9136456204379562,0.5101,1.0
digoxigenin,0.0030517876148223877,0.0030517876148223877,-0.07209569215774536,0.07819926738739014,0.07514747977256775,2,2,0.5,,,0.4972,0.9223459074733096,0.5028,1.0
lacidipine,0.0031213313341140747,0.029777079820632935,-0.07256916165351868,0.17085707187652588,0.09974504447799488,6,6,0.5,Calcium channel blocker,CACNA1C,0.5045,0.9223459074733096,0.4955,1.0
saquinavir,0.0038306713104248047,0.00556031862894694,-0.11039578914642334,0.12263935804367065,0.09899320876175467,6,6,0.5,,,0.5098,0.9237865248226952,0.4902,1.0
azithromycin,0.004936501383781433,-0.010832324624061584,-0.18706545233726501,0.10160213708877563,0.10082012124716026,6,6,0.5,,,0.5185,0.9290909090909092,0.4815,1.0
digitoxigenin,0.0064611732959747314,0.0064611732959747314,-0.05984216928482056,0.07276451587677002,0.06630334258079529,2,2,0.5,,,0.52,0.9290909090909092,0.48,1.0
mevastatin,0.00782274454832077,0.022203069180250168,-0.10870891809463501,0.18187570571899414,0.11439389764149085,4,4,0.5,HMGCR inhibitor,HMGCR,0.5344,0.9449079584775086,0.4656,1.0
reserpine,0.008071064949035645,0.008071064949035645,-0.059324026107788086,0.07546615600585938,0.06739509105682373,2,2,0.5,Vesicular monoamine transporter inhibitor,SLC18A1,0.5301,0.9438365853658537,0.4699,1.0
metoprolol,0.00868523120880127,0.00868523120880127,-0.05019265413284302,0.06756311655044556,0.05887788534164429,2,2,0.5,Adrenergic receptor antagonist,ADRB1,0.5337,0.9449079584775086,0.4663,1.0
