drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
parthenolide,-0.051212191581726074,-0.005864786474328292,-0.12486225366592407,0.17774608731269836,0.08845288679977954,19,19,0.5789473684210527,,,0.2379,0.8290770053475935,0.7624,1.0
CNQX,-0.051009610295295715,-0.024287424981594086,-0.10647463798522949,0.10203555226325989,0.07845404733174889,6,6,0.6666666666666666,Glutamate receptor antagonist,GRIA1,0.2795,0.8290770053475935,0.7205,1.0
estrone,-0.05068475008010864,-0.03142749269803365,-0.17971521615982056,0.10979649424552917,0.0918274062927009,9,9,0.6666666666666666,Estrogen receptor agonist,ESR1,0.3204,0.8508805128205128,0.6802,1.0
pitavastatin,-0.05057762563228607,0.0035033772389094033,-0.07531443238258362,0.18480709195137024,0.09853695052358438,6,6,0.6666666666666666,HMGCR inhibitor,HMGCR,0.2827,0.8290770053475935,0.7173,1.0
josamycin,-0.05042165517807007,-0.05042165517807007,-0.06493544578552246,-0.035907864570617676,0.014513790607452393,2,2,1.0,,,0.2629,0.8290770053475935,0.7371,1.0
gabazine,-0.05007247440516949,-0.016205580439418554,-0.10389775037765503,0.09369426965713501,0.08000568115474273,8,8,0.625,GABA receptor antagonist,GABRA1,0.2884,0.8290770053475935,0.7116,1.0
MMPX,-0.049652934074401855,-0.030789385239283245,-0.07948485016822815,0.03676962852478027,0.04929943245134415,3,3,0.6666666666666666,,,0.404,0.9014729957805907,0.5963,1.0
losartan,-0.049459829926490784,-0.046715787053108214,-0.13908761739730835,0.06529593467712402,0.06612694510625003,5,5,0.8,Angiotensin receptor antagonist,AGTR1,0.3818,0.9014729957805907,0.6188,1.0
valsartan,-0.04894544929265976,-0.03943474590778351,-0.1699705719947815,0.08316850662231445,0.09117660920726708,8,8,0.625,Angiotensin receptor antagonist,AGTR1,0.2988,0.8290770053475935,0.7012,1.0
methylprednisolone,-0.0488051176071167,-0.016617730259895325,-0.08124366402626038,0.06906163692474365,0.059064863354108245,6,6,0.6666666666666666,Glucocorticoid receptor agonist,NR3C1,0.2946,0.8290770053475935,0.7054,1.0
tubocurarine,-0.04834824800491333,-0.00734209269285202,-0.11801502108573914,0.12735450267791748,0.09756249306431705,11,11,0.5454545454545454,Acetylcholine receptor antagonist,CHRNA2,0.3274,0.8510614213197969,0.6739,1.0
methotrexate,-0.048221200704574585,-0.012430667877197266,-0.06170108914375305,0.07263028621673584,0.06039840661038899,3,3,0.6666666666666666,Dihydrofolate reductase inhibitor,DHFR,0.4139,0.9014729957805907,0.5871,1.0
estradiol,-0.04820746183395386,-0.020927774218412545,-0.11574029922485352,0.10572266578674316,0.0721111973391114,13,13,0.6153846153846154,Estrogen receptor agonist,ESR1,0.3281,0.8510614213197969,0.6724,1.0
prednicarbate,-0.047875046730041504,-0.047875046730041504,-0.15859538316726685,0.06284528970718384,0.11072033643722534,2,2,0.5,Phospholipase activator,NR3C1,0.2715,0.8290770053475935,0.7286,1.0
resorcinol,-0.04745039343833923,-0.022820686655385152,-0.09589260816574097,0.07697451114654541,0.06457302670444218,7,7,0.7142857142857143,,,0.3782,0.9012613953488372,0.622,1.0
tranilast,-0.046328067779541016,0.01257344228880746,-0.12143301963806152,0.21817544102668762,0.11675296666564511,7,7,0.5714285714285714,,,0.3875,0.9014729957805907,0.613,1.0
CGP-12177,-0.04616883397102356,-0.018332617978254955,-0.09755443036556244,0.11189521849155426,0.07015817965467344,6,6,0.6666666666666666,Adrenergic receptor agonist,ADRB1,0.3088,0.837337037037037,0.6912,1.0
nifedipine,-0.046094149351119995,4.799876894269671e-05,-0.13413864374160767,0.15554261207580566,0.1025201778881045,7,7,0.5714285714285714,Calcium channel blocker,CACNA1C,0.3904,0.9014729957805907,0.6102,1.0
montelukast,-0.046009618788957596,-0.033767656733592354,-0.15388381481170654,0.06769464910030365,0.08030620715485093,6,6,0.6666666666666666,Leukotriene receptor antagonist,CYSLTR1,0.3097,0.837337037037037,0.6903,1.0
alvespimycin,-0.045633673667907715,-0.03409049766404288,-0.12905794382095337,0.06181997060775757,0.06694878487914811,7,7,0.7142857142857143,HSP inhibitor,HSP90AA1,0.3975,0.9014729957805907,0.6032,1.0
triamcinolone,-0.044996947050094604,-0.003494270145893097,-0.12587210536003113,0.14766663312911987,0.09720273291004962,8,8,0.625,Glucocorticoid receptor agonist,NR3C1,0.3247,0.8508805128205128,0.6753,1.0
sildenafil,-0.04461388289928436,-0.06684904098510742,-0.1572829782962799,0.034261882305145264,0.05536589787422552,10,10,0.9,Phosphodiesterase inhibitor,PDE5A,0.3414,0.8766603015075377,0.6586,1.0
HG-5-113-01,-0.04436749219894409,-0.023417234420776367,-0.10601407289505005,0.06836074590682983,0.06387240934799146,6,6,0.6666666666666666,,,0.318,0.8507748691099476,0.682,1.0
lasalocid,-0.04391556978225708,-0.0162400570180681,-0.15929198265075684,0.10966694355010986,0.08678958084754713,9,9,0.5555555555555556,,,0.3967,0.9014729957805907,0.6039,1.0
biperiden,-0.043810874223709106,-0.0338165914783111,-0.1852748990058899,0.12046694755554199,0.10198430144494075,13,13,0.6153846153846154,Acetylcholine receptor antagonist,CHRM1,0.3792,0.9012613953488372,0.6219,1.0
demeclocycline,-0.04374651610851288,-0.04374651610851288,-0.12350773811340332,0.036014705896377563,0.07976122200489044,2,2,0.5,,,0.282,0.8290770053475935,0.718,1.0
ipratropium,-0.04372072219848633,-0.02846695648299323,-0.1345704197883606,0.10226297378540039,0.09082736798683055,9,9,0.5555555555555556,Acetylcholine receptor antagonist,CHRM1,0.4,0.9014729957805907,0.6006,1.0
nelfinavir,-0.04334735870361328,-0.014812260866165161,-0.1378515660762787,0.10956346988677979,0.09717261528784613,7,7,0.5714285714285714,HIV protease inhibitor,CYP1A2,0.415,0.9014729957805907,0.5854,1.0
amsacrine,-0.043329715728759766,-0.03496829739638737,-0.20726466178894043,0.11639571189880371,0.10836207095734206,7,7,0.7142857142857143,Topoisomerase inhibitor,TOP2A,0.4157,0.9014729957805907,0.5846,1.0
AT-CSC-18,-0.04324239492416382,-0.024925783276557922,-0.16803836822509766,0.12253516912460327,0.10209667663642157,8,8,0.625,,,0.3345,0.8632803030303031,0.6655,1.0
everolimus,-0.04206150770187378,-0.02730406920115153,-0.14473870396614075,0.15639370679855347,0.09263683448254158,15,15,0.6666666666666666,MTOR inhibitor,MTOR,0.3902,0.9014729957805907,0.6107,1.0
temsirolimus,-0.04142075777053833,-0.02366562400545393,-0.12190127372741699,0.0534358024597168,0.06844773538662699,7,7,0.5714285714285714,MTOR inhibitor,MTOR,0.4277,0.9182970588235295,0.5732,1.0
calcitriol,-0.0412224680185318,0.001584417544878446,-0.08800157904624939,0.10785359144210815,0.07632657958483954,13,13,0.5384615384615384,Vitamin D receptor agonist,VDR,0.4096,0.9014729957805907,0.5908,1.0
sirolimus,-0.04118813946843147,-0.02131800726056099,-0.14450734853744507,0.11027848720550537,0.07954531618365784,22,22,0.5909090909090909,MTOR inhibitor,FKBP1A,0.3482,0.8852248756218906,0.6518,1.0
flunisolide,-0.04058919847011566,-0.026073773701985676,-0.12636953592300415,0.08700889348983765,0.0685893967490754,12,12,0.6666666666666666,Cytochrome P450 inhibitor,NR3C1,0.3625,0.9012613953488372,0.6375,1.0
talampicillin,-0.04057222604751587,-0.04057222604751587,-0.04057222604751587,-0.04057222604751587,0.0,1,1,1.0,,,0.4666,0.9614217741935485,0.5335,1.0
veliparib,-0.0399894192814827,-0.012784389158089956,-0.1429794728755951,0.0858672559261322,0.07897495179473822,12,12,0.5833333333333334,PARP inhibitor,PARP2,0.3657,0.9012613953488372,0.6343,1.0
NSC-632839,-0.03933960199356079,-0.025714587834146287,-0.17200830578804016,0.09852051734924316,0.10227785314727963,9,9,0.5555555555555556,Ubiquitin specific protease inhibitor,SENP2,0.4441,0.9366230452674897,0.5564,1.0
danazol,-0.038680851459503174,-0.008335588643184075,-0.15077561140060425,0.10971155762672424,0.08456882763000469,13,13,0.6153846153846154,Estrogen receptor antagonist,ESR1,0.4447,0.9366230452674897,0.5562,1.0
