drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
resorcinol,-0.07203114032745361,-0.06099934663091387,-0.14625245332717896,0.14974042773246765,0.09423181997931543,7,7,0.8571428571428571,,,0.2484,0.9131827338129497,0.7525,1.0
lacidipine,-0.07150387763977051,-0.05259029815594355,-0.12792015075683594,0.09482479095458984,0.06929917652841625,6,6,0.8333333333333334,Calcium channel blocker,CACNA1C,0.236,0.9131827338129497,0.764,1.0
limonin,-0.07130113244056702,-0.07130113244056702,-0.09068787097930908,-0.05191439390182495,0.019386738538742065,2,2,1.0,,,0.234,0.9131827338129497,0.766,1.0
caffeic-acid,-0.07065215706825256,-0.022619822195598056,-0.07900714874267578,0.12280985713005066,0.07967049029085435,7,7,0.7142857142857143,Lipoxygenase inhibitor,ALOX5,0.2611,0.91385,0.7393,1.0
brefeldin-a,-0.07057106494903564,-0.06009969521652569,-0.2408338189125061,0.08533421158790588,0.09340824099140034,11,11,0.7272727272727273,,,0.2136,0.9131827338129497,0.7871,1.0
alprostadil,-0.07057103514671326,-0.004883193969726562,-0.13262489438056946,0.16628813743591309,0.11241209487075149,5,5,0.6,Prostanoid receptor agonist,PTGER1,0.2928,0.9308567251461989,0.7079,1.0
OBAA,-0.07028716802597046,-0.04030121366182963,-0.21357887983322144,0.0954737663269043,0.10647944747022861,12,12,0.5833333333333334,Phospholipase inhibitor,PLA2G1B,0.1922,0.896075,0.8081,1.0
Y-27632,-0.06984101235866547,-0.0681375761826833,-0.2168235182762146,0.11964631080627441,0.10358313525925648,9,9,0.7777777777777778,Rho associated kinase inhibitor,ROCK1,0.2423,0.9131827338129497,0.7585,1.0
fluticasone,-0.0697193443775177,-0.033573977649211884,-0.1825924515724182,0.1672615110874176,0.12511676585257278,10,10,0.6,Glucocorticoid receptor agonist,NR3C1,0.2161,0.9131827338129497,0.7841,1.0
P-1075,-0.06951656937599182,-0.05809945426881313,-0.16401684284210205,0.11761842668056488,0.07443379077286848,8,8,0.875,ATP channel activator,KCNJ11,0.2355,0.9131827338129497,0.7647,1.0
GW-5074,-0.06874595582485199,-0.027599776163697243,-0.21812137961387634,0.200600266456604,0.12282573526296546,8,8,0.625,RAF inhibitor,RAF1,0.2427,0.9131827338129497,0.7574,1.0
noretynodrel,-0.06862428784370422,-0.03749042478474704,-0.17334520816802979,0.174399733543396,0.10381867645426768,11,11,0.7272727272727273,Progestogen hormone,PGR,0.2377,0.9131827338129497,0.7631,1.0
lasalocid,-0.0683809220790863,-0.022216821710268658,-0.14454898238182068,0.14252106845378876,0.09989442967866423,9,9,0.6666666666666666,,,0.2598,0.91385,0.7415,1.0
nateglinide,-0.06829981505870819,-0.012781598738261632,-0.1356261968612671,0.12216094136238098,0.09964017346523643,7,7,0.5714285714285714,Insulin secretagogue,KCNJ11,0.2865,0.9308567251461989,0.7145,1.0
benazepril,-0.06805646419525146,-0.04545981117657253,-0.13238155841827393,0.07868269085884094,0.07821740176316368,7,7,0.7142857142857143,Angiotensin converting enzyme inhibitor,ACE,0.291,0.9308567251461989,0.7111,1.0
argatroban,-0.06801590323448181,-0.011599615216255188,-0.15412068367004395,0.2311810553073883,0.1442344064400632,6,6,0.6666666666666666,Thrombin inhibitor,F2,0.2591,0.91385,0.7411,1.0
tunicamycin,-0.06736698001623154,-0.06736698001623154,-0.08703765273094177,-0.0476963073015213,0.019670672714710236,2,2,1.0,GLCNAC phosphotransferase inhibitor,GNPTAB,0.2458,0.9131827338129497,0.7542,1.0
afatinib,-0.06732639670372009,-0.049372703664832644,-0.13351720571517944,0.12061972916126251,0.07706349192819963,9,9,0.7777777777777778,EGFR inhibitor,EGFR,0.2771,0.9308567251461989,0.7231,1.0
cinanserin,-0.06692084670066833,-0.03641102463006973,-0.22736859321594238,0.1050453782081604,0.11336013013762718,8,8,0.625,,,0.259,0.91385,0.7413,1.0
VX-222,-0.06659635901451111,-0.025048664212226866,-0.20076251029968262,0.1097501665353775,0.11776040159755959,5,5,0.6,,,0.3338,0.9364277777777777,0.6671,1.0
desoxycortone,-0.06610965728759766,-0.06610965728759766,-0.06610965728759766,-0.06610965728759766,0.0,1,1,1.0,Mineralocorticoid receptor agonist,NR3C2,0.4168,0.9364277777777777,0.5838,1.0
scopolamine,-0.06582575291395187,-0.03573166144390901,-0.19232642650604248,0.16588252782821655,0.10441759312131604,12,12,0.75,Acetylcholine receptor antagonist,CHRM1,0.2427,0.9131827338129497,0.7574,1.0
WH-4023,-0.0656229555606842,-0.0656229555606842,-0.0656229555606842,-0.0656229555606842,0.0,1,1,1.0,,,0.4184,0.9364277777777777,0.5818,1.0
saxagliptin,-0.06546075642108917,-0.06546075642108917,-0.0693543553352356,-0.06156715750694275,0.0038935989141464233,2,2,1.0,Dipeptidyl peptidase inhibitor,DPP4,0.253,0.91385,0.747,1.0
SB-203580,-0.06546074151992798,-0.0033952902470316204,-0.20919857919216156,0.2474043071269989,0.1440552170624836,14,14,0.5714285714285714,P38 MAPK inhibitor,MAPK14,0.2283,0.9131827338129497,0.7718,1.0
naltrexone,-0.06505516171455383,-0.04111688998010424,-0.1339227855205536,0.11477935314178467,0.07304237728559433,9,9,0.7777777777777778,Opioid receptor antagonist,OPRD1,0.3029,0.9308567251461989,0.6975,1.0
rottlerin,-0.0648118108510971,-0.020881624626261846,-0.18583714962005615,0.2713335454463959,0.1289324547421083,14,14,0.6428571428571429,,,0.2349,0.9131827338129497,0.7653,1.0
carbenoxolone,-0.06481176614761353,-0.023368820548057556,-0.14949706196784973,0.17967233061790466,0.10492372637762674,11,11,0.6363636363636364,11-beta-HSD1 inhibitor,HSD11B1,0.2857,0.9308567251461989,0.7146,1.0
calmidazolium,-0.06456845998764038,-0.024668342537350126,-0.17707660794258118,0.14584684371948242,0.11113887636794383,9,9,0.5555555555555556,Calmodulin antagonist,ATP2B1,0.3065,0.9308567251461989,0.6942,1.0
silibinin,-0.06432509422302246,-0.06432509422302246,-0.06432509422302246,-0.06432509422302246,0.0,1,1,1.0,,,0.4232,0.9364277777777777,0.5768,1.0
fulvestrant,-0.06416290998458862,-0.00564207136631012,-0.11202138662338257,0.14252108335494995,0.09580989443317725,9,9,0.5555555555555556,Estrogen receptor antagonist,ESR1,0.3085,0.9308567251461989,0.6925,1.0
nimodipine,-0.0638384222984314,-0.039625246077775955,-0.14609020948410034,0.11948409676551819,0.09270788691966304,8,8,0.75,Calcium channel blocker,NR3C2,0.2872,0.9308567251461989,0.713,1.0
vincamine,-0.06351393461227417,0.01197274923324585,-0.09149903059005737,0.16588255763053894,0.11295117988207905,5,5,0.6,,,0.3564,0.9364277777777777,0.6444,1.0
thapsigargin,-0.06335172057151794,-0.05540234347184499,-0.22071707248687744,0.08882215619087219,0.08956938470624386,9,9,0.7777777777777778,ATPase inhibitor,ATP2A1,0.3183,0.9364277777777777,0.6821,1.0
GSK-690693,-0.06298669427633286,-0.03761086116234461,-0.18145683407783508,0.13059699535369873,0.10923863918459542,6,6,0.6666666666666666,Akt inhibitor,AKT3,0.2972,0.9308567251461989,0.7028,1.0
gabazine,-0.06282447278499603,0.006387893110513687,-0.11778068542480469,0.18721610307693481,0.11435889474789769,8,8,0.625,GABA receptor antagonist,GABRA1,0.2956,0.9308567251461989,0.7045,1.0
testosterone,-0.06270283460617065,0.008524573662064293,-0.12646007537841797,0.14763143658638,0.11072725567233753,11,11,0.5454545454545454,,,0.3065,0.9308567251461989,0.6954,1.0
parthenolide,-0.06270277500152588,-0.0402208033360933,-0.19451653957366943,0.12094420194625854,0.10744729326593905,19,19,0.5789473684210527,,,0.2544,0.91385,0.7465,1.0
physostigmine,-0.06262171268463135,-0.021310380526951382,-0.10601884126663208,0.09612265229225159,0.08276714486187427,7,7,0.5714285714285714,Cholinesterase inhibitor,ACHE,0.3423,0.9364277777777777,0.6584,1.0
cefuroxime,-0.06229722499847412,-0.021766165892283123,-0.06870537996292114,0.0657041072845459,0.061906125866691156,3,3,0.6666666666666666,,,0.3887,0.9364277777777777,0.6114,1.0
budesonide,-0.062216103076934814,-0.012699191768964132,-0.0872809886932373,0.13424724340438843,0.08568266406167457,9,9,0.6666666666666666,Glucocorticoid receptor agonist,NR3C1,0.3307,0.9364277777777777,0.6707,1.0
ranitidine,-0.06189161539077759,-0.01971798265973727,-0.14024978876113892,0.08517193794250488,0.08490638379507716,12,12,0.5833333333333334,Histamine receptor antagonist,HRH2,0.2874,0.9308567251461989,0.7127,1.0
sulpiride,-0.06189161539077759,-0.007819592952728271,-0.09539264440536499,0.11185920238494873,0.09070638714990963,5,5,0.6,Dopamine receptor antagonist,DRD2,0.3712,0.9364277777777777,0.6297,1.0
mefloquine,-0.06156712770462036,-0.02699546217918396,-0.10009735822677612,0.05402332544326782,0.0654422901468395,5,5,0.6,,,0.376,0.9364277777777777,0.6244,1.0
hydrocortisone,-0.06120213866233826,-0.009571697562932968,-0.12662231922149658,0.144062340259552,0.09759911088120254,8,8,0.625,Glucocorticoid receptor agonist,NR3C1,0.3097,0.9308567251461989,0.6904,1.0
capecitabine,-0.06095878779888153,-0.028674567739168804,-0.13992536067962646,0.10715442895889282,0.08859873448874261,6,6,0.6666666666666666,DNA synthesis inhibitor,TYMS,0.3109,0.9308567251461989,0.6892,1.0
ritodrine,-0.06059377267956734,-0.012063127011060715,-0.1276768445968628,0.14349448680877686,0.09902489191867597,7,7,0.5714285714285714,Adrenergic receptor agonist,ADRB2,0.3644,0.9364277777777777,0.6364,1.0
genistein,-0.06051263213157654,-0.03759364241903478,-0.15314728021621704,0.1853504180908203,0.09915931898162385,11,11,0.7272727272727273,Tyrosine kinase inhibitor,CFTR,0.333,0.9364277777777777,0.6678,1.0
orciprenaline,-0.06047210097312927,-0.06047210097312927,-0.19265088438987732,0.07170668244361877,0.13217878341674805,2,2,0.5,Adrenergic receptor agonist,ADRB2,0.2664,0.9260571428571429,0.7336,1.0
tanespimycin,-0.06002599000930786,-0.017939481688173192,-0.2517845630645752,0.17999675869941711,0.11422735414057057,19,19,0.5263157894736842,HSP inhibitor,HSP90AA1,0.2944,0.9308567251461989,0.7061,1.0
lonidamine,-0.05970148742198944,-0.02153183354271783,-0.16198894381523132,0.11283254623413086,0.10092048302383884,9,9,0.5555555555555556,,,0.3587,0.9364277777777777,0.6422,1.0
sorafenib,-0.05962038040161133,-0.03489346636666192,-0.21098314225673676,0.16158339381217957,0.10746502921794861,18,18,0.6666666666666666,KIT inhibitor,FGFR1,0.2877,0.9308567251461989,0.7124,1.0
methysergide,-0.059579819440841675,-0.0001351920266946157,-0.08849772810935974,0.17585980892181396,0.09088684688685103,12,12,0.5833333333333334,Serotonin receptor antagonist,HTR1B,0.3113,0.9308567251461989,0.689,1.0
aloisine,-0.059539273381233215,-0.027268555015325546,-0.21641790866851807,0.10739779472351074,0.10523036733896954,12,12,0.5833333333333334,CDK inhibitor,CDK2,0.3115,0.9308567251461989,0.6886,1.0
tranilast,-0.05945815145969391,-0.01592194608279637,-0.19110965728759766,0.1735885739326477,0.12441699822845591,7,7,0.5714285714285714,,,0.373,0.9364277777777777,0.6272,1.0
tramadol,-0.05905258655548096,-0.04267611437373691,-0.18137574195861816,0.14260220527648926,0.09198540813690019,9,9,0.7777777777777778,Opioid receptor agonist,OPRM1,0.3628,0.9364277777777777,0.6374,1.0
exemestane,-0.05905252695083618,-0.0039837029245164655,-0.13270604610443115,0.15314731001853943,0.09590222389048353,9,9,0.5555555555555556,Aromatase inhibitor,CYP19A1,0.3643,0.9364277777777777,0.6366,1.0
EPZ-5676,-0.058971405029296875,-0.03620484471321106,-0.19776123762130737,0.14811810851097107,0.1421193576345662,3,3,0.6666666666666666,DOT1L inhibitor,DOT1L,0.4094,0.9364277777777777,0.5909,1.0
