drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
genistein,-0.06672823429107666,-0.012513724240389738,-0.21856361627578735,0.1359742283821106,0.11692891152939336,11,11,0.5454545454545454,Tyrosine kinase inhibitor,CFTR,0.1637,0.8524409090909091,0.837,1.0
vicriviroc,-0.06644430756568909,-0.04150058329105377,-0.16519510746002197,0.12211966514587402,0.09531134692797777,6,6,0.6666666666666666,CCK receptor antagonist,CCR5,0.2044,0.8588888,0.7956,1.0
lenalidomide,-0.06610354781150818,-0.034791089594364166,-0.1367473602294922,0.08520954847335815,0.08109925785702692,10,10,0.6,Anti-cancer agent,CRBN,0.1704,0.8524409090909091,0.8296,1.0
sulmazole,-0.06600818037986755,-0.07698820531368256,-0.19045573472976685,0.07680481672286987,0.09046796894879452,5,5,0.8,,,0.2601,0.8863206896551725,0.7401,1.0
equilin,-0.06545914709568024,-0.03122650384902954,-0.09965506196022034,0.10309547185897827,0.07019843159003654,10,10,0.7,Estrogen receptor agonist,HSD17B1,0.1757,0.8524409090909091,0.8243,1.0
etodolac,-0.06503701210021973,-0.043155482546849686,-0.22555822134017944,0.15952739119529724,0.11219878082132458,11,11,0.7272727272727273,Cyclooxygenase inhibitor,PTGS2,0.1802,0.8524409090909091,0.8201,1.0
BH3I-1,-0.06484603881835938,-0.012326931580901146,-0.1354820728302002,0.1795503944158554,0.09968119264379781,8,8,0.625,BCL inhibitor,BCL2L1,0.1898,0.8548423728813559,0.8102,1.0
caffeic-acid,-0.0647832453250885,-0.034759536385536194,-0.10901467502117157,0.09620919823646545,0.07730306651046835,7,7,0.7142857142857143,Lipoxygenase inhibitor,ALOX5,0.236,0.8863206896551725,0.7646,1.0
radicicol,-0.06469172239303589,-0.01738318469789293,-0.11977776885032654,0.11289328336715698,0.08845760747590788,9,9,0.5555555555555556,,,0.21,0.8588888,0.7905,1.0
digitoxin,-0.06435364484786987,-0.06435364484786987,-0.06435364484786987,-0.06435364484786987,0.0,1,1,1.0,ATPase inhibitor,ATP1A1,0.3778,0.9557217821782178,0.6225,1.0
betamethasone,-0.0643511712551117,-0.030403484279910725,-0.19129908084869385,0.12613743543624878,0.09327238911012377,12,12,0.5833333333333334,Glucocorticoid receptor agonist,NR3C1,0.1637,0.8524409090909091,0.8363,1.0
temsirolimus,-0.06425125896930695,0.0005885213613510132,-0.08720031380653381,0.12833666801452637,0.0847168629532454,7,7,0.5714285714285714,MTOR inhibitor,MTOR,0.2436,0.8863206896551725,0.7571,1.0
homatropine,-0.06405773758888245,0.0011318624019622803,-0.1363372504711151,0.17396241426467896,0.11830721241368042,7,7,0.5714285714285714,Acetylcholine receptor antagonist,CHRM1,0.2456,0.8863206896551725,0.7548,1.0
SB-239063,-0.06405593454837799,-0.05545890827973684,-0.21635356545448303,0.11811283230781555,0.1183881149386686,12,12,0.6666666666666666,P38 MAPK inhibitor,MAPK14,0.1664,0.8524409090909091,0.8336,1.0
atovaquone,-0.06351664662361145,-0.0505696177482605,-0.09915700554847717,0.04762652516365051,0.0510830189040413,5,5,0.8,,,0.2855,0.8863206896551725,0.7151,1.0
levobunolol,-0.06327241659164429,-0.007328848044077556,-0.1319383680820465,0.17322424054145813,0.13071168418024148,3,3,0.6666666666666666,Adrenergic receptor antagonist,ADRB1,0.3201,0.9079425414364641,0.6804,1.0
guanaben-acetate,-0.06242769956588745,0.0008003967148917061,-0.12647461891174316,0.13503119349479675,0.10331132461975363,7,7,0.5714285714285714,Adrenergic receptor agonist,ADRA2A,0.2625,0.8863206896551725,0.7382,1.0
rifampicin,-0.062425002455711365,-0.026927446946501732,-0.14519882202148438,0.09604698419570923,0.09426213703862049,8,8,0.625,RNA polymerase inhibitor,NR1I2,0.2101,0.8588888,0.7899,1.0
sildenafil,-0.06236855685710907,-0.03587315231561661,-0.18487593531608582,0.1294373869895935,0.08760950765452227,10,10,0.7,Phosphodiesterase inhibitor,PDE5A,0.1974,0.8548423728813559,0.8026,1.0
ICI-162846,-0.06201579421758652,-0.029567283888657887,-0.16142523288726807,0.16042876243591309,0.11026585246569778,6,6,0.6666666666666666,Histamine receptor antagonist,HRH2,0.2294,0.8863206896551725,0.7706,1.0
