drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
triprolidine,-0.05494697391986847,-0.02926960214972496,-0.09313607215881348,0.06768488883972168,0.06295855979388021,8,8,0.625,Histamine receptor antagonist,HRH1,0.3302,0.8692161616161616,0.6698,1.0
anandamide,-0.054909348487854004,-0.03853143293123979,-0.19796082377433777,0.1288166642189026,0.08832881057585297,13,13,0.7692307692307693,Cannabinoid receptor agonist,CNR1,0.3556,0.890743137254902,0.6451,1.0
forskolin,-0.05432933568954468,-0.014951363205909729,-0.12742042541503906,0.13484066724777222,0.0875185124738569,13,13,0.6153846153846154,Adenylyl cyclase activator,ADCY2,0.3654,0.9108263414634147,0.6357,1.0
IB-MECA,-0.05256247520446777,-0.021689820620748732,-0.11277961730957031,0.07087114453315735,0.0683043288799105,9,9,0.5555555555555556,Adenosine receptor agonist,ADORA3,0.3997,0.9399549800796813,0.6011,1.0
AT-CSC-18,-0.052483171224594116,-0.017811043187975883,-0.10330712795257568,0.09627771377563477,0.07442944401212584,8,8,0.625,,,0.3491,0.8855655172413793,0.6509,1.0
oxandrolone,-0.05205009877681732,-0.05205009877681732,-0.05452266335487366,-0.049577534198760986,0.0024725645780563354,2,2,1.0,Androgen receptor agonist,AR,0.3005,0.8391010928961748,0.6995,1.0
linsitinib,-0.05189251899719238,-0.007973227988589893,-0.1486581712961197,0.1566113531589508,0.09243565674286985,11,11,0.5454545454545454,IGF-1 inhibitor,IGF1R,0.4049,0.9399549800796813,0.5963,1.0
topotecan,-0.051434338092803955,-0.021734363502926297,-0.16339188814163208,0.08429861068725586,0.0791283042956957,9,9,0.5555555555555556,Topoisomerase inhibitor,TOP1,0.4117,0.9399549800796813,0.5888,1.0
estradiol,-0.051276758313179016,-0.00047124864963384776,-0.14257991313934326,0.16899186372756958,0.11103718908578598,13,13,0.5384615384615384,Estrogen receptor agonist,ESR1,0.4027,0.9399549800796813,0.5986,1.0
tozasertib,-0.0503191202878952,-0.014614062011241912,-0.13650500774383545,0.11394467949867249,0.07929996842355434,10,10,0.6,JAK inhibitor,FLT3,0.3745,0.9289781553398058,0.6255,1.0
U-0126,-0.050021350383758545,-0.0028424618335870597,-0.12888728082180023,0.13107657432556152,0.08496271267479862,13,13,0.6153846153846154,MEK inhibitor,MAP2K1,0.4155,0.9399549800796813,0.5855,1.0
mifepristone,-0.04997428506612778,-0.010655005063329424,-0.13886412978172302,0.19014301896095276,0.09653328117135447,14,14,0.5714285714285714,Progesterone receptor antagonist,NR3C1,0.3911,0.9338883177570094,0.6089,1.0
wortmannin,-0.049179092049598694,-0.02166453691629263,-0.21879422664642334,0.12599018216133118,0.10643300812249307,13,13,0.5384615384615384,PI3K inhibitor,PIK3CA,0.4301,0.9399549800796813,0.5711,1.0
nateglinide,-0.0491504967212677,-0.06009169135774885,-0.18527600169181824,0.07256534695625305,0.09144307946358546,7,7,0.7142857142857143,Insulin secretagogue,KCNJ11,0.4414,0.9399549800796813,0.5594,1.0
medetomidine,-0.04886895418167114,-0.03490971028804779,-0.1632111668586731,0.10300533473491669,0.10448383964301348,5,5,0.6,Adrenergic receptor agonist,ADRA2A,0.4573,0.9399549800796813,0.5431,1.0
flunarizine,-0.04857700318098068,3.9960568149884544e-05,-0.19115674495697021,0.15368276834487915,0.10769548845026891,12,12,0.5833333333333334,Calcium channel blocker,CACNA1H,0.3819,0.9291563380281689,0.6181,1.0
etodolac,-0.04841835796833038,-0.030415423891761086,-0.17885822057724,0.09138214588165283,0.09300717547311059,11,11,0.5454545454545454,Cyclooxygenase inhibitor,PTGS2,0.4432,0.9399549800796813,0.5574,1.0
artesunate,-0.04780012369155884,-0.014228676046643938,-0.13825556635856628,0.09052771329879761,0.08613908830622595,7,7,0.5714285714285714,,,0.4532,0.9399549800796813,0.5474,1.0
labetalol,-0.04768246412277222,-0.012889566166060311,-0.14651134610176086,0.10883307456970215,0.09352558514641088,7,7,0.5714285714285714,Adrenergic receptor antagonist,ADRA1D,0.4536,0.9399549800796813,0.5468,1.0
nalbuphine,-0.04735291749238968,-0.056739033332892826,-0.1184459924697876,0.041513025760650635,0.050139720524239054,7,7,0.8571428571428571,Opioid receptor agonist,OPRD1,0.4575,0.9399549800796813,0.5432,1.0
cefdinir,-0.04712974280118942,-0.05304264724254608,-0.16909396648406982,0.06577008962631226,0.07478495944075962,5,5,0.8,,,0.4723,0.9447603846153846,0.5282,1.0
nadolol,-0.04685698449611664,-0.03162123842371835,-0.22763800621032715,0.1278151273727417,0.11332540433215013,9,9,0.5555555555555556,Adrenergic receptor antagonist,ADRB1,0.4549,0.9399549800796813,0.5456,1.0
parthenolide,-0.046612370759248734,-0.0062604379889212155,-0.12778440117835999,0.21171778440475464,0.1023367303843884,19,19,0.5263157894736842,,,0.4413,0.9399549800796813,0.5599,1.0
acarbose,-0.04650142043828964,-0.02997717464512045,-0.1324874758720398,0.1344153881072998,0.09077944838852307,11,11,0.7272727272727273,Glucosidase inhibitor,GAA,0.4664,0.9440371541501976,0.5343,1.0
scopolamine,-0.04630470275878906,-0.010172721619407335,-0.18171659111976624,0.18649277091026306,0.11029483770193141,12,12,0.5833333333333334,Acetylcholine receptor antagonist,CHRM1,0.3992,0.9399549800796813,0.6008,1.0
ozagrel,-0.04601973295211792,-0.009501150676182337,-0.11197769641876221,0.1103852391242981,0.08518715827014,7,7,0.5714285714285714,Thromboxane synthase inhibitor,TBXAS1,0.4743,0.9447603846153846,0.5263,1.0
nimodipine,-0.04565136879682541,-0.0013130363076925278,-0.1413404643535614,0.23094442486763,0.11201940003994948,8,8,0.625,Calcium channel blocker,NR3C2,0.3873,0.9291563380281689,0.6127,1.0
calcitriol,-0.044983744621276855,0.009640319416156182,-0.15576866269111633,0.18471580743789673,0.10362664869618951,13,13,0.5384615384615384,Vitamin D receptor agonist,VDR,0.4838,0.9472099616858237,0.5169,1.0
atovaquone,-0.044900521636009216,-0.03866265118122101,-0.09031590819358826,0.036437541246414185,0.042190752250053365,5,5,0.8,,,0.4963,0.960641287878788,0.5048,1.0
SB-366791,-0.043230295181274414,-0.043230295181274414,-0.12936723232269287,0.04290664196014404,0.08613693714141846,2,2,0.5,TRPV antagonist,TRPV1,0.3252,0.8692161616161616,0.6748,1.0
biperiden,-0.0432189404964447,-0.0230361486856754,-0.2570445239543915,0.12957948446273804,0.11273084927288107,13,13,0.5384615384615384,Acetylcholine receptor antagonist,CHRM1,0.5042,0.9644171641791045,0.4972,1.0
tubocurarine,-0.04221904277801514,-0.031772891228849236,-0.14273710548877716,0.06522327661514282,0.07800196241484172,11,11,0.5454545454545454,Acetylcholine receptor antagonist,CHRNA2,0.5117,0.9648660516605166,0.4891,1.0
guanaben-acetate,-0.04182988405227661,0.01743037360055106,-0.06353917717933655,0.1561746597290039,0.0881148533841637,7,7,0.5714285714285714,Adrenergic receptor agonist,ADRA2A,0.5058,0.9644171641791045,0.4946,1.0
glimepiride,-0.04148775339126587,-0.008868177235126496,-0.14655333757400513,0.18290263414382935,0.10212925812147461,10,10,0.6,Insulin secretagogue,KCNJ11,0.4205,0.9399549800796813,0.5795,1.0
ritonavir,-0.0411485880613327,-0.006774184959275382,-0.07218033075332642,0.0882207453250885,0.0634020133804127,7,7,0.5714285714285714,HIV protease inhibitor,CYP1A2,0.5077,0.9644412639405205,0.4927,1.0
L-655708,-0.041010305285453796,-0.041010305285453796,-0.1252172887325287,0.043196678161621094,0.08420698344707489,2,2,0.5,GABA receptor inverse agonist,GABRA5,0.3315,0.8692161616161616,0.6685,1.0
eplerenone,-0.03898703306913376,-0.009702925384044648,-0.07930725812911987,0.07188111543655396,0.05856728614585662,5,5,0.6,Cytochrome P450 inhibitor,NR3C2,0.5266,0.9690618705035972,0.474,1.0
vicriviroc,-0.03728403151035309,-0.03997864822546641,-0.2139815092086792,0.10464274883270264,0.12299811068101804,6,6,0.5,CCK receptor antagonist,CCR5,0.3839,0.9291563380281689,0.6161,1.0
EPZ-5676,-0.03708311915397644,0.010064711173375448,-0.03944683074951172,0.1067240834236145,0.06835530930846767,3,3,0.6666666666666666,DOT1L inhibitor,DOT1L,0.5272,0.9690618705035972,0.473,1.0
diltiazem,-0.03646551072597504,-0.007298184292657035,-0.1435108780860901,0.18851983547210693,0.0926634118506602,14,14,0.6428571428571429,Calcium channel blocker,CACNA1C,0.4674,0.9440371541501976,0.5326,1.0
naltriben,-0.03398282825946808,-0.03398282825946808,-0.18001314997673035,0.11204749345779419,0.14603032171726227,2,2,0.5,Opioid receptor antagonist,OPRD1,0.3505,0.8855655172413793,0.6495,1.0
safinamide,-0.026935391128063202,-0.012137514849503836,-0.12047219276428223,0.11283886432647705,0.0952735803209017,6,6,0.5,Glutamate inhibitor,MAOB,0.3971,0.9399549800796813,0.6029,1.0
nicergoline,-0.026345938444137573,-0.026345938444137573,-0.15537148714065552,0.10267961025238037,0.12902554869651794,2,2,0.5,Adrenergic receptor antagonist,ADRA1A,0.3795,0.9291563380281689,0.6205,1.0
nutlin-3,-0.026188336312770844,-0.0301652317866683,-0.17673826217651367,0.09102493524551392,0.09639818492564328,8,8,0.5,MDM inhibitor,MDM2,0.4134,0.9399549800796813,0.5866,1.0
ibutilide,-0.025843895971775055,-0.025843895971775055,-0.09263800084590912,0.04095020890235901,0.06679410487413406,2,2,0.5,Potassium channel blocker,KCNH2,0.3829,0.9291563380281689,0.6171,1.0
gestrinone,-0.02106015384197235,-0.01786174128452937,-0.15394167602062225,0.1274608075618744,0.1091536639913145,6,6,0.5,Progesterone receptor antagonist,ESR1,0.4118,0.9399549800796813,0.5882,1.0
SANT-1,-0.020051240921020508,-0.013581700623035431,-0.08626136183738708,0.07203704118728638,0.07233105706394953,4,4,0.5,Smoothened receptor antagonist,SHH,0.4102,0.9399549800796813,0.5898,1.0
norgestrel,-0.019138798117637634,-0.013200501600901285,-0.12648653984069824,0.10747554898262024,0.09435072761041013,6,6,0.5,,,0.4194,0.9399549800796813,0.5806,1.0
amikacin,-0.01866576075553894,-0.01866576075553894,-0.07628870010375977,0.038957178592681885,0.057622939348220825,2,2,0.5,,,0.4195,0.9399549800796813,0.5805,1.0
