drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
amsacrine,-0.14555221796035767,-0.1555148150239672,-0.2504022717475891,-0.062287285923957825,0.06184791398911657,7,7,1.0,Topoisomerase inhibitor,TOP2A,0.0621,0.6346620000000001,0.9382,1.0
ouabain,-0.1443859338760376,-0.07955402242285865,-0.2781059145927429,0.2510925829410553,0.16335150640950616,14,14,0.7142857142857143,ATPase inhibitor,ATP1A1,0.0139,0.284116,0.9861,1.0
dihydrexidine,-0.14430483430624008,-0.09943454526364803,-0.23078703880310059,0.14092029631137848,0.12803775861318084,8,8,0.75,Dopamine receptor agonist,DRD1,0.0403,0.5050581395348838,0.9597,1.0
targinine,-0.14326271414756775,-0.01083015203475952,-0.17326244711875916,0.2916688919067383,0.18414222378345912,5,5,0.6,,,0.1024,0.7377112676056338,0.8979,1.0
dienestrol,-0.1428174152970314,-0.1428174152970314,-0.148250550031662,-0.13738428056240082,0.005433134734630585,2,2,1.0,Estrogen receptor agonist,ESR1,0.1281,0.7886638554216866,0.8719,1.0
perindopril,-0.14276275038719177,-0.14276275038719177,-0.14276275038719177,-0.14276275038719177,0.0,1,1,1.0,Angiotensin converting enzyme inhibitor,ACE,0.2385,0.9374884615384614,0.7615,1.0
naringenin,-0.1418936848640442,-0.14592490025929042,-0.32946738600730896,0.10454219579696655,0.12468059532422189,7,7,0.8571428571428571,TRPV antagonist,CYP19A1,0.0709,0.6967288461538461,0.9291,1.0
austricine,-0.14149056375026703,-0.14631202071905136,-0.2128719687461853,-0.08939498662948608,0.04556600420399677,4,4,1.0,,,0.098,0.7377112676056338,0.902,1.0
calpeptin,-0.14109162986278534,-0.07581944465637207,-0.20143789052963257,0.27851811051368713,0.1519116195650682,10,10,0.8,,,0.0321,0.44747027027027025,0.9679,1.0
bortezomib,-0.1401960402727127,-0.1478953150411447,-0.23604142665863037,-0.08204320073127747,0.05063003330171538,12,12,1.0,Proteasome inhibitor,PSMB1,0.0227,0.3866566666666667,0.9773,1.0
pancuronium,-0.13929963111877441,-0.13929963111877441,-0.13929963111877441,-0.13929963111877441,0.0,1,1,1.0,,,0.2449,0.9467500000000001,0.7554,1.0
noretynodrel,-0.13813912868499756,-0.04762781072746624,-0.20669054985046387,0.2352733016014099,0.1619995589384839,11,11,0.6363636363636364,Progestogen hormone,PGR,0.0346,0.45858974358974364,0.9655,1.0
silibinin,-0.1373130977153778,-0.1373130977153778,-0.1373130977153778,-0.1373130977153778,0.0,1,1,1.0,,,0.2508,0.9467500000000001,0.7496,1.0
isradipine,-0.1365797519683838,-0.08204416292054313,-0.2018749713897705,0.15804407000541687,0.12974496820714906,7,7,0.7142857142857143,Calcium channel blocker,CACNA1C,0.0822,0.7377112676056338,0.9181,1.0
flunisolide,-0.13615843653678894,-0.10590266933043797,-0.20969685912132263,0.1166764497756958,0.09403477351966472,12,12,0.8333333333333334,Cytochrome P450 inhibitor,NR3C1,0.0289,0.43434999999999996,0.9711,1.0
azacitidine,-0.13505591452121735,-0.11470156162977219,-0.299169659614563,0.11075332760810852,0.1403483228827899,12,12,0.75,DNA methyltransferase inhibitor,DNMT1,0.0312,0.44747027027027025,0.9688,1.0
pitavastatin,-0.13443514704704285,-0.055617829163869224,-0.1881663203239441,0.1935299038887024,0.1466310507890396,6,6,0.6666666666666666,HMGCR inhibitor,HMGCR,0.0823,0.7377112676056338,0.9177,1.0
tribenoside,-0.13435983657836914,-0.13435983657836914,-0.17908132076263428,-0.089638352394104,0.04472148418426514,2,2,1.0,,,0.1506,0.8426177083333334,0.8494,1.0
lestaurtinib,-0.13392359018325806,-0.1646898090839386,-0.2652134299278259,-0.09342926740646362,0.06189348972428968,6,6,1.0,JAK inhibitor,FLT3,0.084,0.7377112676056338,0.916,1.0
securinine,-0.1332407295703888,-0.1332407295703888,-0.1332407295703888,-0.1332407295703888,0.0,1,1,1.0,TP53 activator,GABRA1,0.2625,0.9467500000000001,0.738,1.0
etomidate,-0.13242626190185547,-0.02264346820967538,-0.20987564325332642,0.24017831683158875,0.1737462498462954,7,7,0.5714285714285714,GABA receptor modulator,GABRA1,0.0943,0.7377112676056338,0.9061,1.0
U-0126,-0.13232529163360596,-0.0870055493253928,-0.29766157269477844,0.17493942379951477,0.12846031843823583,13,13,0.7692307692307693,MEK inhibitor,MAP2K1,0.035,0.45858974358974364,0.9657,1.0
flucloxacillin,-0.13116148114204407,-0.13116148114204407,-0.305495023727417,0.04317206144332886,0.17433354258537292,2,2,0.5,,,0.1582,0.8426177083333334,0.8418,1.0
digitoxin,-0.130984365940094,-0.130984365940094,-0.130984365940094,-0.130984365940094,0.0,1,1,1.0,ATPase inhibitor,ATP1A1,0.2687,0.9467500000000001,0.7315,1.0
nifedipine,-0.13082878291606903,-0.08104757751737322,-0.22118061780929565,0.14757677912712097,0.12226970273824188,7,7,0.7142857142857143,Calcium channel blocker,CACNA1C,0.0993,0.7377112676056338,0.9009,1.0
SB-205607,-0.13005733489990234,-0.1344473399221897,-0.20871517062187195,-0.0381808876991272,0.0499861202207241,8,8,1.0,Delta 1 opioid receptor agonist,OPRD1,0.0771,0.7295944444444444,0.9229,1.0
HG-5-113-01,-0.12995634973049164,-0.10684597492218018,-0.23318740725517273,0.10840928554534912,0.10711301649502727,6,6,0.8333333333333334,,,0.097,0.7377112676056338,0.903,1.0
hydralazine,-0.129336416721344,-0.129336416721344,-0.21194493770599365,-0.046727895736694336,0.08260852098464966,2,2,1.0,,,0.1632,0.8525357142857143,0.8368,1.0
milnacipran,-0.12885962426662445,-0.07884075492620468,-0.202234148979187,0.09520554542541504,0.10832031555117365,6,6,0.6666666666666666,Serotonin reuptake inhibitor,SLC6A2,0.1011,0.7377112676056338,0.8989,1.0
antimycin-a,-0.12842343747615814,-0.06758880118529002,-0.2443963885307312,0.15677931904792786,0.14760160846371853,12,12,0.6666666666666666,ATP synthase inhibitor,CYCS,0.0469,0.5298847826086956,0.9531,1.0
tubaic-acid,-0.12837375700473785,-0.1083078682422638,-0.2814532220363617,0.10496926307678223,0.1381968444284355,4,4,0.75,,,0.1427,0.8286329545454545,0.8573,1.0
olopatadine,-0.12681765854358673,-0.12681765854358673,-0.1522417962551117,-0.10139352083206177,0.025424137711524963,2,2,1.0,Histamine receptor antagonist,HRH1,0.1717,0.8686999999999999,0.8283,1.0
sirolimus,-0.1266595795750618,-0.10485076294703917,-0.28120818734169006,0.13108208775520325,0.10608346751259494,22,22,0.8181818181818182,MTOR inhibitor,FKBP1A,0.0181,0.3425592592592593,0.9819,1.0
sorafenib,-0.1258666142821312,-0.09753868894444571,-0.23638737201690674,0.14923551678657532,0.10677016452745085,18,18,0.8333333333333334,KIT inhibitor,FGFR1,0.0266,0.42476875,0.9734,1.0
manumycin-a,-0.12556864321231842,-0.08393335156142712,-0.20173421502113342,0.13338473439216614,0.10069920697939859,14,14,0.7857142857142857,NFKB pathway inhibitor,FNTA,0.0477,0.5298847826086956,0.9523,1.0
XMD-16144,-0.12520861625671387,-0.1027271568775177,-0.20849665999412537,0.09129542112350464,0.10813630415898988,5,5,0.8,,,0.1635,0.8525357142857143,0.8367,1.0
